vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:12,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:13,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:14,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:15,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:16,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:17,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:18,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:19,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:20,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:21,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:22,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:23,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:24,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:25,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:26,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:27,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:28,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:29,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:30,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:31,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:32,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:33,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:34,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:35,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:36,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:37,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:38,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:39,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:40,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:41,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:42,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:43,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:44,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:45,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:46,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:47,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:48,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:49,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:50,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:51,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:52,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:53,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:54,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:55,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:56,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:57,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:58,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:30:59,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:00,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:01,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:02,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:03,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:04,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:05,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:06,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:07,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:08,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:09,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:10,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:11,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:12,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:13,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:15,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:16,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:17,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:18,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:19,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:20,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:21,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:22,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:23,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:24,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:25,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:26,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:27,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:28,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:29,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:30,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:31,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:32,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:33,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:34,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:35,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:36,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:37,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:38,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:40,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:41,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:43,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:44,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:45,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:46,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:47,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:48,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:49,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:50,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:51,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:52,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:54,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:55,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:56,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:57,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:58,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:31:59,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:00,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:01,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:02,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:03,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:04,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:05,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:06,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:07,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:08,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:09,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:10,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:11,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:12,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:13,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:14,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:15,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:16,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:17,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:18,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:19,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:20,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:21,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:22,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:23,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:24,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:25,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:26,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:27,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:28,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:29,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:30,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:31,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:32,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:33,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:34,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:35,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:36,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:37,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:38,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:39,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:40,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:41,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:42,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:43,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:44,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:45,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:46,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:47,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:48,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:49,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:50,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:51,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:52,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:53,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:54,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:55,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:56,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:57,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:58,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:32:59,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:00,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:01,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:02,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:03,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:04,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:05,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:06,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:07,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:08,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:09,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:10,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:11,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:12,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:13,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:14,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:15,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:16,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:17,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:18,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:19,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:20,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:21,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:22,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:23,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:24,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:25,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:26,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:27,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:28,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:29,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:30,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:32,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:33,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:34,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:36,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:37,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:38,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:39,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:40,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:41,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:42,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:43,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:44,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:45,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:46,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:47,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:48,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:49,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:50,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:51,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:52,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:53,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:54,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:55,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:56,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:57,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:58,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:33:59,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:00,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:01,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:02,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:03,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:04,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:05,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:06,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:07,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:08,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:09,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:10,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:11,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:12,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:13,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:14,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:15,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:16,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:17,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:18,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:19,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:20,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:21,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:22,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:24,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:26,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:27,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:28,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:29,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:30,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:31,0,3568
AF00044,AAA1002044,0,115.83318799999999,27.417105,1,0,0,0,0,2018-09-04 03:34:32,0,3568
