vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:30,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:31,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:33,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:34,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:35,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:36,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:37,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:38,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:39,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:40,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:41,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:42,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:43,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:44,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:45,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:46,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:47,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:48,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:49,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:50,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:51,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:52,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:53,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:54,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:56,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:57,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:58,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:37:59,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:00,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:01,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:02,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:03,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:04,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:05,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:06,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:07,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:08,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:09,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:10,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:11,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:12,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:13,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:14,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:15,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:16,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:17,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:18,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:19,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:20,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:21,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:22,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:23,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:25,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:26,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:27,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:29,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:30,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:31,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:32,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:34,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:35,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:36,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:37,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:38,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:39,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:40,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:41,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:42,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:43,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:44,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:45,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:46,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:47,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:48,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:49,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:50,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:51,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:52,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:53,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:54,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:55,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:56,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:57,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:58,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:38:59,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:00,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:01,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:02,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:03,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:04,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:05,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:06,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:07,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:08,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:09,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:10,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:11,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:12,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:13,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:14,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:15,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:16,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:17,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:18,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:19,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:20,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:21,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:22,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:23,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:24,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:25,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:26,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:27,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:28,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:29,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:30,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:31,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:32,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:33,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:34,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:35,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:36,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:37,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:38,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:39,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:40,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:41,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:42,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:43,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:44,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:45,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:46,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:47,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:48,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:49,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:50,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:51,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:52,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:53,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:54,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:55,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:56,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:57,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:58,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:39:59,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:00,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:01,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:02,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:03,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:04,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:05,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:06,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:07,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:08,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:09,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:10,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:11,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:12,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:13,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:14,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:15,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:16,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:17,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:18,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:19,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:20,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:22,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:24,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:25,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:26,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:27,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:29,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:30,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:31,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:32,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:33,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:34,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:35,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:36,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:37,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:38,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:39,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:40,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:41,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:42,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:43,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:44,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:45,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:46,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:47,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:48,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:49,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:50,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:51,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:52,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:53,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:54,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:55,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:56,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:57,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:58,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:40:59,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:00,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:01,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:02,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:03,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:04,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:05,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:06,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:07,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:08,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:09,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:10,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:11,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:12,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:13,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:14,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:15,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:16,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:17,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:18,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:19,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:20,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:21,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:22,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:23,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:24,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:25,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:26,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:27,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:28,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:29,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:30,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:31,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:32,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:33,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:34,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:35,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:36,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:37,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:38,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:39,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:40,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:41,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:42,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:43,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:44,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:45,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:46,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:47,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:48,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:49,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:50,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:51,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:52,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:53,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:54,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:55,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:56,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:57,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:58,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:41:59,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:42:00,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:42:01,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:42:02,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:42:03,0,5213
AA00203,AAA5414203,0,115.92203,28.640248,1,0,0,0,0,2018-09-24 22:42:04,0,5213
